Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Postal_Code
US-2015-119137,23-07-2015,27-07-2015,Standard Class,AG-10900,85705
US-2015-119137,23-07-2015,27-07-2015,Standard Class,AG-10900,85705
US-2017-134656,28-09-2017,01-10-2017,First Class,MM-18280,62301
US-2018-134481,27-08-2018,01-09-2018,Standard Class,AR-10405,2038
CA-2016-130792,28-04-2016,05-05-2016,Standard Class,RA-19915,77095
CA-2016-130792,28-04-2016,05-05-2016,Standard Class,RA-19915,77095
CA-2016-130792,28-04-2016,05-05-2016,Standard Class,RA-19915,77095
CA-2017-134775,28-10-2017,29-10-2017,First Class,AS-10285,94109
CA-2017-134775,28-10-2017,29-10-2017,First Class,AS-10285,94109
CA-2016-125395,26-06-2016,29-06-2016,Second Class,LA-16780,48180
US-2016-168935,27-11-2016,02-12-2016,Standard Class,DO-13435,33024
US-2016-168935,27-11-2016,02-12-2016,Standard Class,DO-13435,33024
CA-2016-122756,03-12-2016,07-12-2016,Standard Class,DK-13225,19140
CA-2016-122756,03-12-2016,07-12-2016,Standard Class,DK-13225,19140
CA-2015-115973,24-11-2015,26-11-2015,First Class,NG-18430,45231
CA-2018-101798,11-12-2018,15-12-2018,Standard Class,MV-18190,10009
CA-2018-101798,11-12-2018,15-12-2018,Standard Class,MV-18190,10009
US-2015-135972,21-09-2015,23-09-2015,Second Class,JG-15115,98198
US-2015-135972,21-09-2015,23-09-2015,Second Class,JG-15115,98198
US-2015-134971,07-06-2015,10-06-2015,Second Class,BP-11095,61604
CA-2018-102946,30-06-2018,05-07-2018,Standard Class,VP-21730,89115
CA-2018-165603,17-10-2018,19-10-2018,Second Class,SS-20140,2886
CA-2018-165603,17-10-2018,19-10-2018,Second Class,SS-20140,2886
CA-2016-122259,31-10-2016,04-11-2016,Standard Class,HP-14815,49201
CA-2017-108987,08-09-2017,10-09-2017,Second Class,AG-10675,77036
CA-2017-108987,08-09-2017,10-09-2017,Second Class,AG-10675,77036
CA-2017-108987,08-09-2017,10-09-2017,Second Class,AG-10675,77036
CA-2017-108987,08-09-2017,10-09-2017,Second Class,AG-10675,77036
CA-2015-113166,24-12-2015,26-12-2015,First Class,LF-17185,33180
CA-2015-155208,16-04-2015,20-04-2015,Standard Class,SP-20650,28403
CA-2018-117933,24-12-2018,29-12-2018,Standard Class,RF-19840,10024
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-117457,08-12-2018,12-12-2018,Standard Class,KH-16510,94110
CA-2018-142636,03-11-2018,07-11-2018,Standard Class,KC-16675,98105
CA-2018-142636,03-11-2018,07-11-2018,Standard Class,KC-16675,98105
CA-2018-122105,24-06-2018,28-06-2018,Standard Class,CJ-12010,92646
CA-2017-148796,14-04-2017,18-04-2017,Standard Class,PB-19150,90004
CA-2018-154816,06-11-2018,10-11-2018,Standard Class,VB-21745,40475
CA-2018-110478,04-03-2018,09-03-2018,Standard Class,SP-20860,90045
CA-2018-110478,04-03-2018,09-03-2018,Standard Class,SP-20860,90045
CA-2015-142048,22-06-2015,25-06-2015,First Class,JE-15745,80027
CA-2018-125388,19-10-2018,23-10-2018,Standard Class,MP-17965,1841
CA-2018-125388,19-10-2018,23-10-2018,Standard Class,MP-17965,1841
CA-2018-155705,21-08-2018,23-08-2018,Second Class,NF-18385,39212
CA-2018-149160,23-11-2018,26-11-2018,Second Class,JM-15265,48187
CA-2018-149160,23-11-2018,26-11-2018,Second Class,JM-15265,48187
CA-2015-101476,12-09-2015,13-09-2015,First Class,SD-20485,10801
CA-2018-152275,01-10-2018,08-10-2018,Standard Class,KH-16630,78207
US-2017-123750,15-04-2017,21-04-2017,Standard Class,RB-19795,28052
US-2017-123750,15-04-2017,21-04-2017,Standard Class,RB-19795,28052
US-2017-123750,15-04-2017,21-04-2017,Standard Class,RB-19795,28052
US-2017-123750,15-04-2017,21-04-2017,Standard Class,RB-19795,28052
CA-2017-127369,06-06-2017,07-06-2017,First Class,DB-13060,1852
US-2015-150574,19-12-2015,25-12-2015,Standard Class,MK-18160,32216
US-2015-150574,19-12-2015,25-12-2015,Standard Class,MK-18160,32216
CA-2017-147375,12-06-2017,14-06-2017,Second Class,PO-19180,60623
CA-2017-147375,12-06-2017,14-06-2017,Second Class,PO-19180,60623
CA-2018-130043,15-09-2018,19-09-2018,Standard Class,BB-11545,77070
CA-2018-157252,20-01-2018,23-01-2018,Second Class,CV-12805,10024
CA-2017-115756,05-09-2017,07-09-2017,Second Class,PK-19075,48227
CA-2017-115756,05-09-2017,07-09-2017,Second Class,PK-19075,48227
CA-2017-115756,05-09-2017,07-09-2017,Second Class,PK-19075,48227
CA-2017-115756,05-09-2017,07-09-2017,Second Class,PK-19075,48227
CA-2017-115756,05-09-2017,07-09-2017,Second Class,PK-19075,48227
CA-2017-115756,05-09-2017,07-09-2017,Second Class,PK-19075,48227
CA-2018-154214,20-03-2018,25-03-2018,Second Class,TB-21595,47201
CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,13021
CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,13021
CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,13021
CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,13021
CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,13021
CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,13021
CA-2018-147277,20-10-2018,24-10-2018,Standard Class,EB-13705,44312
CA-2018-147277,20-10-2018,24-10-2018,Standard Class,EB-13705,44312
CA-2017-100153,13-12-2017,17-12-2017,Standard Class,KH-16630,73071
US-2015-110674,12-02-2015,18-02-2015,Standard Class,SC-20095,94521
US-2017-157945,26-09-2017,01-10-2017,Standard Class,NF-18385,62521
US-2017-157945,26-09-2017,01-10-2017,Standard Class,NF-18385,62521
CA-2016-109638,15-12-2016,22-12-2016,Standard Class,JH-15985,98115
CA-2016-109638,15-12-2016,22-12-2016,Standard Class,JH-15985,98115
CA-2016-109638,15-12-2016,22-12-2016,Standard Class,JH-15985,98115
CA-2017-109869,22-04-2017,29-04-2017,Standard Class,TN-21040,85023
CA-2017-109869,22-04-2017,29-04-2017,Standard Class,TN-21040,85023
CA-2017-109869,22-04-2017,29-04-2017,Standard Class,TN-21040,85023
CA-2017-109869,22-04-2017,29-04-2017,Standard Class,TN-21040,85023
CA-2017-109869,22-04-2017,29-04-2017,Standard Class,TN-21040,85023
US-2016-101399,17-01-2016,24-01-2016,Standard Class,JS-15940,60068
CA-2018-154907,31-03-2018,04-04-2018,Standard Class,DS-13180,79109
US-2017-100419,16-12-2017,20-12-2017,Second Class,CC-12670,60610
CA-2016-154144,20-12-2016,24-12-2016,Standard Class,MH-17785,11757
CA-2015-144666,09-11-2015,11-11-2015,Second Class,JP-15520,94110
CA-2015-144666,09-11-2015,11-11-2015,Second Class,JP-15520,94110
CA-2015-144666,09-11-2015,11-11-2015,Second Class,JP-15520,94110
CA-2015-144666,09-11-2015,11-11-2015,Second Class,JP-15520,94110
CA-2015-144666,09-11-2015,11-11-2015,Second Class,JP-15520,94110
CA-2015-144666,09-11-2015,11-11-2015,Second Class,JP-15520,94110
CA-2017-103891,12-07-2017,19-07-2017,Standard Class,KH-16690,90008
CA-2017-152632,27-10-2017,02-11-2017,Standard Class,JE-15475,12180
CA-2017-100790,26-06-2017,02-07-2017,Standard Class,JG-15805,10024
CA-2017-100790,26-06-2017,02-07-2017,Standard Class,JG-15805,10024
CA-2015-134677,06-10-2015,10-10-2015,Standard Class,XP-21865,92024
CA-2015-127691,22-07-2015,27-07-2015,Standard Class,EM-14065,10024
CA-2015-127691,22-07-2015,27-07-2015,Standard Class,EM-14065,10024
CA-2018-140963,10-06-2018,13-06-2018,First Class,MT-18070,90045
CA-2018-140963,10-06-2018,13-06-2018,First Class,MT-18070,90045
CA-2018-140963,10-06-2018,13-06-2018,First Class,MT-18070,90045
CA-2015-154627,29-10-2015,31-10-2015,First Class,SA-20830,60610
CA-2015-133753,09-06-2015,13-06-2015,Second Class,CW-11905,77340
CA-2015-133753,09-06-2015,13-06-2015,Second Class,CW-11905,77340
CA-2015-133753,09-06-2015,13-06-2015,Second Class,CW-11905,77340
CA-2015-113362,14-09-2015,19-09-2015,Standard Class,AJ-10960,14609
CA-2015-113362,14-09-2015,19-09-2015,Standard Class,AJ-10960,14609
CA-2017-169166,09-05-2017,14-05-2017,Standard Class,SS-20590,98115
US-2017-120929,18-03-2017,21-03-2017,Second Class,RO-19780,38109
CA-2016-134782,27-12-2016,31-12-2016,Standard Class,MD-17350,72701
CA-2017-126158,25-07-2017,31-07-2017,Standard Class,SC-20095,92627
CA-2017-126158,25-07-2017,31-07-2017,Standard Class,SC-20095,92627
CA-2017-126158,25-07-2017,31-07-2017,Standard Class,SC-20095,92627
CA-2017-126158,25-07-2017,31-07-2017,Standard Class,SC-20095,92627
US-2017-105578,30-05-2017,04-06-2017,Standard Class,MY-17380,80134
US-2017-105578,30-05-2017,04-06-2017,Standard Class,MY-17380,80134
US-2017-105578,30-05-2017,04-06-2017,Standard Class,MY-17380,80134
US-2017-105578,30-05-2017,04-06-2017,Standard Class,MY-17380,80134
US-2017-105578,30-05-2017,04-06-2017,Standard Class,MY-17380,80134
CA-2018-134978,12-11-2018,15-11-2018,Second Class,EB-13705,10024
CA-2016-145352,16-03-2016,22-03-2016,Standard Class,CM-12385,30318
CA-2016-145352,16-03-2016,22-03-2016,Standard Class,CM-12385,30318
CA-2016-145352,16-03-2016,22-03-2016,Standard Class,CM-12385,30318
CA-2016-145352,16-03-2016,22-03-2016,Standard Class,CM-12385,30318
CA-2018-135307,26-11-2018,27-11-2018,First Class,LS-17245,64118
CA-2018-135307,26-11-2018,27-11-2018,First Class,LS-17245,64118
CA-2017-106341,20-10-2017,23-10-2017,First Class,LF-17185,43055
CA-2018-163405,21-12-2018,25-12-2018,Standard Class,BN-11515,90049
CA-2018-163405,21-12-2018,25-12-2018,Standard Class,BN-11515,90049
CA-2018-127432,22-01-2018,27-01-2018,Standard Class,AD-10180,59405
CA-2018-127432,22-01-2018,27-01-2018,Standard Class,AD-10180,59405
CA-2018-127432,22-01-2018,27-01-2018,Standard Class,AD-10180,59405
CA-2018-127432,22-01-2018,27-01-2018,Standard Class,AD-10180,59405
CA-2016-157812,22-03-2016,26-03-2016,Standard Class,DB-13210,77041
CA-2016-157812,22-03-2016,26-03-2016,Standard Class,DB-13210,77041
CA-2016-157812,22-03-2016,26-03-2016,Standard Class,DB-13210,77041
CA-2018-145142,23-01-2018,25-01-2018,First Class,MC-17605,48234
US-2017-139486,21-05-2017,23-05-2017,First Class,LH-17155,90032
US-2017-139486,21-05-2017,23-05-2017,First Class,LH-17155,90032
CA-2016-158792,26-12-2016,02-01-2017,Standard Class,BD-11605,1841
CA-2018-113558,21-10-2018,26-10-2018,Standard Class,PH-18790,33801
CA-2018-113558,21-10-2018,26-10-2018,Standard Class,PH-18790,33801
US-2016-138303,03-09-2016,07-09-2016,Standard Class,MG-18145,19134
US-2016-138303,03-09-2016,07-09-2016,Standard Class,MG-18145,19134
US-2016-138303,03-09-2016,07-09-2016,Standard Class,MG-18145,19134
CA-2016-102848,07-11-2016,09-11-2016,Second Class,KB-16240,90036
US-2018-129441,07-09-2018,11-09-2018,Standard Class,JC-15340,90032
CA-2017-168753,29-05-2017,01-06-2017,Second Class,RL-19615,36116
CA-2017-168753,29-05-2017,01-06-2017,Second Class,RL-19615,36116
CA-2017-126613,10-07-2017,16-07-2017,Standard Class,AA-10375,85204
US-2018-122637,03-09-2018,08-09-2018,Second Class,EP-13915,60653
CA-2016-147851,03-12-2016,08-12-2016,Standard Class,MP-17470,10009
CA-2016-134894,07-12-2016,11-12-2016,Standard Class,DK-12985,42420
CA-2016-134894,07-12-2016,11-12-2016,Standard Class,DK-12985,42420
CA-2015-140795,01-02-2015,03-02-2015,First Class,BD-11500,54302
CA-2017-136924,14-07-2017,17-07-2017,First Class,ES-14080,85705
US-2016-120161,18-12-2016,23-12-2016,Standard Class,LM-17065,45503
CA-2015-103849,11-05-2015,16-05-2015,Standard Class,PG-18895,76106
CA-2015-103849,11-05-2015,16-05-2015,Standard Class,PG-18895,76106
CA-2015-103849,11-05-2015,16-05-2015,Standard Class,PG-18895,76106
CA-2018-162929,19-11-2018,22-11-2018,First Class,AS-10135,10035
CA-2018-162929,19-11-2018,22-11-2018,First Class,AS-10135,10035
CA-2016-113173,15-11-2016,17-11-2016,Second Class,DK-13225,60653
CA-2016-113173,15-11-2016,17-11-2016,Second Class,DK-13225,60653
CA-2016-113173,15-11-2016,17-11-2016,Second Class,DK-13225,60653
CA-2017-136406,15-04-2017,17-04-2017,Second Class,BD-11320,94110
CA-2018-112774,11-09-2018,12-09-2018,First Class,RC-19960,32216
CA-2018-101945,24-11-2018,28-11-2018,Standard Class,GT-14710,77070
CA-2018-100650,29-06-2018,03-07-2018,Second Class,DK-13225,92804
CA-2015-155852,03-03-2015,07-03-2015,Second Class,AJ-10945,28403
CA-2017-113243,10-06-2017,15-06-2017,Standard Class,OT-18730,90045
CA-2017-113243,10-06-2017,15-06-2017,Standard Class,OT-18730,90045
CA-2017-113243,10-06-2017,15-06-2017,Standard Class,OT-18730,90045
CA-2018-118731,20-11-2018,22-11-2018,Second Class,LP-17080,94110
CA-2018-118731,20-11-2018,22-11-2018,Second Class,LP-17080,94110
CA-2015-145576,14-09-2015,18-09-2015,Second Class,CA-12775,33614
CA-2015-145576,14-09-2015,18-09-2015,Second Class,CA-12775,33614
CA-2016-130736,07-12-2016,09-12-2016,First Class,JF-15490,98105
CA-2016-130736,07-12-2016,09-12-2016,First Class,JF-15490,98105
CA-2018-137099,07-12-2018,10-12-2018,First Class,FP-14320,90008
CA-2018-156951,01-10-2018,08-10-2018,Standard Class,EB-13840,98105
CA-2018-156951,01-10-2018,08-10-2018,Standard Class,EB-13840,98105
CA-2018-156951,01-10-2018,08-10-2018,Standard Class,EB-13840,98105
CA-2018-156951,01-10-2018,08-10-2018,Standard Class,EB-13840,98105
CA-2018-164826,28-12-2018,04-01-2019,Standard Class,JF-15415,10024
CA-2018-164826,28-12-2018,04-01-2019,Standard Class,JF-15415,10024
CA-2018-164826,28-12-2018,04-01-2019,Standard Class,JF-15415,10024
CA-2018-164826,28-12-2018,04-01-2019,Standard Class,JF-15415,10024
CA-2017-127250,03-11-2017,07-11-2017,Standard Class,SF-20200,98270
CA-2016-149713,18-09-2016,22-09-2016,Second Class,TG-21640,90805
CA-2016-149713,18-09-2016,22-09-2016,Second Class,TG-21640,90805
CA-2016-149713,18-09-2016,22-09-2016,Second Class,TG-21640,90805
CA-2018-118640,20-07-2018,26-07-2018,Standard Class,CS-11950,60610
CA-2018-118640,20-07-2018,26-07-2018,Standard Class,CS-11950,60610
CA-2016-132906,10-09-2016,14-09-2016,Standard Class,CC-12145,90004
CA-2018-145233,01-12-2018,05-12-2018,Standard Class,DV-13465,80219
CA-2018-145233,01-12-2018,05-12-2018,Standard Class,DV-13465,80219
CA-2018-145233,01-12-2018,05-12-2018,Standard Class,DV-13465,80219
CA-2018-145233,01-12-2018,05-12-2018,Standard Class,DV-13465,80219
CA-2018-145233,01-12-2018,05-12-2018,Standard Class,DV-13465,80219
CA-2016-128139,03-07-2016,09-07-2016,Standard Class,BD-11725,40475
CA-2016-128139,03-07-2016,09-07-2016,Standard Class,BD-11725,40475
US-2017-156986,20-03-2017,24-03-2017,Standard Class,ZC-21910,97301
US-2017-156986,20-03-2017,24-03-2017,Standard Class,ZC-21910,97301
US-2017-156986,20-03-2017,24-03-2017,Standard Class,ZC-21910,97301
US-2017-156986,20-03-2017,24-03-2017,Standard Class,ZC-21910,97301
CA-2015-135405,09-01-2015,13-01-2015,Standard Class,MS-17830,78041
CA-2015-135405,09-01-2015,13-01-2015,Standard Class,MS-17830,78041
CA-2015-131450,08-08-2015,15-08-2015,Standard Class,LR-16915,92024
CA-2015-131450,08-08-2015,15-08-2015,Standard Class,LR-16915,92024
CA-2015-131450,08-08-2015,15-08-2015,Standard Class,LR-16915,92024
CA-2015-131450,08-08-2015,15-08-2015,Standard Class,LR-16915,92024
CA-2017-120180,14-07-2017,16-07-2017,First Class,TP-21130,19134
US-2017-100720,16-07-2017,21-07-2017,Standard Class,CK-12205,19120
US-2017-100720,16-07-2017,21-07-2017,Standard Class,CK-12205,19120
US-2017-100720,16-07-2017,21-07-2017,Standard Class,CK-12205,19120
CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,33614
CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,33614
CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,33614
CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,33614
CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,33614
US-2015-105767,23-05-2015,27-05-2015,Standard Class,AR-10510,19134
US-2015-105767,23-05-2015,27-05-2015,Standard Class,AR-10510,19134
US-2015-105767,23-05-2015,27-05-2015,Standard Class,AR-10510,19134
CA-2017-161816,28-04-2017,01-05-2017,First Class,NB-18655,75217
CA-2017-161816,28-04-2017,01-05-2017,First Class,NB-18655,75217
CA-2017-121223,11-09-2017,13-09-2017,Second Class,GD-14590,19143
CA-2017-121223,11-09-2017,13-09-2017,Second Class,GD-14590,19143
CA-2018-138611,14-11-2018,17-11-2018,Second Class,CK-12595,43123
CA-2018-138611,14-11-2018,17-11-2018,Second Class,CK-12595,43123
CA-2018-117947,18-08-2018,23-08-2018,Second Class,NG-18355,10011
CA-2018-117947,18-08-2018,23-08-2018,Second Class,NG-18355,10011
CA-2018-117947,18-08-2018,23-08-2018,Second Class,NG-18355,10011
CA-2018-117947,18-08-2018,23-08-2018,Second Class,NG-18355,10011
CA-2018-117947,18-08-2018,23-08-2018,Second Class,NG-18355,10011
US-2015-111171,26-12-2015,31-12-2015,Standard Class,CA-12265,60610
CA-2016-138009,29-11-2016,03-12-2016,Standard Class,SF-20965,48126
CA-2016-138009,29-11-2016,03-12-2016,Standard Class,SF-20965,48126
CA-2016-138009,29-11-2016,03-12-2016,Standard Class,SF-20965,48126
CA-2016-138009,29-11-2016,03-12-2016,Standard Class,SF-20965,48126
CA-2018-163020,15-09-2018,19-09-2018,Standard Class,MO-17800,10009
CA-2018-153787,19-05-2018,23-05-2018,Standard Class,AT-10735,98115
CA-2018-133431,17-12-2018,21-12-2018,Standard Class,LC-17140,94122
CA-2018-133431,17-12-2018,21-12-2018,Standard Class,LC-17140,94122
US-2017-135720,11-12-2017,13-12-2017,Second Class,FM-14380,80013
US-2017-135720,11-12-2017,13-12-2017,Second Class,FM-14380,80013
US-2017-135720,11-12-2017,13-12-2017,Second Class,FM-14380,80013
CA-2018-144694,24-09-2018,26-09-2018,Second Class,BD-11605,33180
CA-2018-144694,24-09-2018,26-09-2018,Second Class,BD-11605,33180
CA-2016-168004,04-10-2016,09-10-2016,Second Class,DJ-13420,31088
US-2017-123470,15-08-2017,21-08-2017,Standard Class,ME-17725,80013
US-2017-123470,15-08-2017,21-08-2017,Standard Class,ME-17725,80013
CA-2017-115917,20-05-2017,25-05-2017,Standard Class,RB-19465,94591
CA-2017-115917,20-05-2017,25-05-2017,Standard Class,RB-19465,94591
CA-2017-147067,18-12-2017,22-12-2017,Standard Class,JD-16150,55407
CA-2018-167913,30-07-2018,03-08-2018,Second Class,JL-15835,92691
CA-2018-167913,30-07-2018,03-08-2018,Second Class,JL-15835,92691
CA-2018-106103,10-06-2018,15-06-2018,Standard Class,SC-20305,48307
US-2018-127719,21-07-2018,25-07-2018,Standard Class,TW-21025,7060
CA-2018-126221,30-12-2018,05-01-2019,Standard Class,CC-12430,47201
CA-2017-103947,01-04-2017,08-04-2017,Standard Class,BB-10990,85635
CA-2017-103947,01-04-2017,08-04-2017,Standard Class,BB-10990,85635
CA-2017-160745,11-12-2017,16-12-2017,Second Class,AR-10825,98661
CA-2017-160745,11-12-2017,16-12-2017,Second Class,AR-10825,98661
CA-2017-160745,11-12-2017,16-12-2017,Second Class,AR-10825,98661
CA-2017-132661,23-10-2017,29-10-2017,Standard Class,SR-20740,10024
CA-2018-140844,19-06-2018,23-06-2018,Standard Class,AR-10405,10035
CA-2018-140844,19-06-2018,23-06-2018,Standard Class,AR-10405,10035
CA-2017-137239,22-08-2017,28-08-2017,Standard Class,CR-12730,43229
CA-2017-137239,22-08-2017,28-08-2017,Standard Class,CR-12730,43229
CA-2017-137239,22-08-2017,28-08-2017,Standard Class,CR-12730,43229
US-2017-156097,19-09-2017,19-09-2017,Same Day,EH-14125,60505
US-2017-156097,19-09-2017,19-09-2017,Same Day,EH-14125,60505
CA-2016-146563,24-08-2016,28-08-2016,Standard Class,CB-12025,76017
CA-2016-146563,24-08-2016,28-08-2016,Standard Class,CB-12025,76017
CA-2016-146563,24-08-2016,28-08-2016,Standard Class,CB-12025,76017
CA-2016-146563,24-08-2016,28-08-2016,Standard Class,CB-12025,76017
CA-2017-123666,26-03-2017,30-03-2017,Standard Class,SP-20545,10011
CA-2017-143308,04-11-2017,04-11-2017,Same Day,RC-19825,40214
CA-2018-132682,08-06-2018,10-06-2018,Second Class,TH-21235,75081
CA-2018-132682,08-06-2018,10-06-2018,Second Class,TH-21235,75081
CA-2018-132682,08-06-2018,10-06-2018,Second Class,TH-21235,75081
CA-2015-156314,24-12-2015,26-12-2015,First Class,RP-19390,44105
US-2018-106663,09-06-2018,13-06-2018,Standard Class,MO-17800,60653
US-2018-106663,09-06-2018,13-06-2018,Standard Class,MO-17800,60653
US-2018-106663,09-06-2018,13-06-2018,Standard Class,MO-17800,60653
